,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,coordX,coordY,typed_word,screenshot,concept:name,event_src_path,event_dest_path,clipboard_content,xpath,xpath_full,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,#events
61,1109171758384000,,,17:18:20,,GazeFixation,UMC HR Management Platform - Google Chrome,1646.0266666666666,439.1008676789588,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
62,1109171758384000,,,17:18:20,,GazeFixation,UMC HR Management Platform - Google Chrome,1461.5199999999998,523.6344902386118,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
63,1109171758384000,,,17:18:21,,GazeFixation,UMC HR Management Platform - Google Chrome,1392.425,530.8542570498915,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
64,1109171758384000,,,17:18:21,,GazeFixation,UMC HR Management Platform - Google Chrome,1407.266,464.9363340563991,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
65,1109171758384000,,,17:18:21,,GazeFixation,UMC HR Management Platform - Google Chrome,1461.2316666666666,590.8880151843817,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
66,1109171758384000,,,17:18:22,,GazeFixation,UMC HR Management Platform - Google Chrome,1495.198,570.6521691973969,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
67,1109171758384000,,,17:18:22,,GazeFixation,UMC HR Management Platform - Google Chrome,1510.25,523.0097613882863,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
68,1109171758384000,,,17:18:22,,GazeFixation,UMC HR Management Platform - Google Chrome,1459.6566666666668,551.6984815618221,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
69,1109171758384000,,,17:18:22,,GazeFixation,UMC HR Management Platform - Google Chrome,1423.5425,609.1747559652928,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
70,1109171758384000,,,17:18:22,,GazeFixation,UMC HR Management Platform - Google Chrome,1529.57125,589.8508676789588,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
71,1109171758384000,,,17:18:23,,GazeFixation,UMC HR Management Platform - Google Chrome,1492.22,624.1104121475054,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
72,1109171758384000,,,17:18:23,,GazeFixation,UMC HR Management Platform - Google Chrome,1395.914,615.6326464208242,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
73,1109171758384000,,,17:18:23,,GazeFixation,UMC HR Management Platform - Google Chrome,1439.572,580.6937093275488,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
74,1109171758384000,,,17:18:23,,GazeFixation,UMC HR Management Platform - Google Chrome,1506.2522222222224,645.6306941431669,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
75,1109171758384000,,,17:18:24,,GazeFixation,UMC HR Management Platform - Google Chrome,1454.38,597.3172034039712,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
76,1109171758384000,,,17:18:25,,GazeFixation,UMC HR Management Platform - Google Chrome,1387.25,650.7180043383947,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
77,1109171758384000,,,17:18:25,,GazeFixation,UMC HR Management Platform - Google Chrome,1405.378333333333,588.3158893709328,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
78,1109171758384000,,,17:18:25,,GazeFixation,UMC HR Management Platform - Google Chrome,1506.6244444444444,658.3953362255966,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
79,1109171758384000,,,17:18:26,,GazeFixation,UMC HR Management Platform - Google Chrome,1500.003333333333,578.8790672451194,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
80,1109171758384000,,,17:18:26,,GazeFixation,UMC HR Management Platform - Google Chrome,1390.634,532.0849240780911,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
81,1109171758384000,,,17:18:26,,GazeFixation,UMC HR Management Platform - Google Chrome,1465.815,616.697125813449,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
82,1109171758384000,,,17:18:27,,GazeFixation,UMC HR Management Platform - Google Chrome,0.0,348.420010845987,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
83,1109171758384000,,,17:18:27,,GazeFixation,UMC HR Management Platform - Google Chrome,0.0,289.67719631236446,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
84,1109171758384000,,,17:18:27,,GazeFixation,UMC HR Management Platform - Google Chrome,0.0,359.57117678958787,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
85,1109171758384000,,,17:18:28,,GazeFixation,UMC HR Management Platform - Google Chrome,0.0,373.9240780911063,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
86,1109171758384000,,,17:18:28,,GazeFixation,UMC HR Management Platform - Google Chrome,0.0,353.242136659436,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
87,1109171758384000,,,17:18:29,,GazeFixation,UMC HR Management Platform - Google Chrome,1667.5440000000003,627.7299349240782,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
88,1109171758384000,,,17:18:29,,GazeFixation,UMC HR Management Platform - Google Chrome,1626.645,591.3882863340564,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
89,1109171758384000,,,17:18:29,,GazeFixation,UMC HR Management Platform - Google Chrome,1496.996666666667,583.4718004338395,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
90,1109171758384000,,,17:18:29,,GazeFixation,UMC HR Management Platform - Google Chrome,1435.135,568.7699295010846,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
91,1109171758384000,,,17:18:29,,GazeFixation,UMC HR Management Platform - Google Chrome,1405.346,559.5007592190889,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
92,1109171758384000,SmartRPA by marco2012,complete,17:18:30,ES3-PORT-42,MouseClick,UMC HR Management Platform - Employee details - Google Chrome,1457.0,442.0,,11_08f5447d_2024-11-09_17-18-30.png,click,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1109171758384000,,,17:18:30,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1139.0266666666666,437.1534707158351,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
94,1109171758384000,,,17:18:30,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1062.5466666666669,658.0634490238612,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
95,1109171758384000,,,17:18:30,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1153.315,691.4376355748373,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
96,1109171758384000,,,17:18:31,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1130.32,570.6453362255966,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
97,1109171758384000,,,17:18:31,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1122.8966666666668,448.94522776572666,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
98,1109171758384000,,,17:18:31,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1108.645,343.0317245119306,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
99,1109171758384000,,,17:18:31,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1159.17,377.2673535791757,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
100,1109171758384000,,,17:18:31,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1153.6989999999998,460.4492678958785,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
101,1109171758384000,,,17:18:32,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1228.573846153846,457.6745369597865,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
102,1109171758384000,,,17:18:32,,GazeFixation,UMC HR Management Platform - Employee details - Google Chrome,1169.765,436.4799349240781,,11_08f5447d_2024-11-09_17-18-30.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
